,sourceIP,destIP,numOfRequest,time,acceptanceRate,is_attack,is_attack_supervised,likelihood
16871,172.16.1.52,172.16.1.196,1866.0,1612985520.0,100.0,1,1.0,0.7742738589211619
16864,172.16.1.52,172.16.1.196,616.0,1612985517.0,100.0,1,1.0,0.2556016597510373
16442,172.16.1.196,172.16.1.52,627.0,1612985408.0,100.0,1,1.0,0.26016597510373446
16862,172.16.1.196,172.16.1.52,616.0,1612985517.0,100.0,1,1.0,0.2556016597510373
16647,172.16.1.52,172.16.1.196,1508.0,1612985461.0,100.0,1,1.0,0.6257261410788382
16646,172.16.1.196,172.16.1.52,1508.0,1612985461.0,100.0,1,1.0,0.6257261410788382
16605,172.16.1.52,172.16.1.196,1270.0,1612985448.0,100.0,1,1.0,0.5269709543568465
16604,172.16.1.196,172.16.1.52,1270.0,1612985448.0,100.0,1,1.0,0.5269709543568465
16561,172.16.1.52,172.16.1.196,666.0,1612985437.0,100.0,1,1.0,0.27634854771784234
16560,172.16.1.196,172.16.1.52,666.0,1612985437.0,100.0,1,1.0,0.27634854771784234
16556,172.16.1.52,172.16.1.196,634.0,1612985436.0,100.0,1,1.0,0.26307053941908715
16555,172.16.1.196,172.16.1.52,634.0,1612985436.0,100.0,1,1.0,0.26307053941908715
16510,172.16.1.52,172.16.1.196,663.0,1612985425.0,100.0,1,1.0,0.27510373443983405
16508,172.16.1.196,172.16.1.52,663.0,1612985425.0,100.0,1,1.0,0.27510373443983405
16490,172.16.1.52,172.16.1.196,835.0,1612985420.0,100.0,1,1.0,0.34647302904564314
16489,172.16.1.196,172.16.1.52,835.0,1612985420.0,100.0,1,1.0,0.34647302904564314
16469,172.16.1.52,172.16.1.196,632.0,1612985413.0,100.0,1,1.0,0.26224066390041495
16467,172.16.1.196,172.16.1.52,632.0,1612985413.0,100.0,1,1.0,0.26224066390041495
16444,172.16.1.52,172.16.1.196,627.0,1612985408.0,100.0,1,1.0,0.26016597510373446
16660,172.16.1.196,172.16.1.52,663.0,1612985469.0,100.0,1,1.0,0.27510373443983405
16661,172.16.1.52,172.16.1.196,663.0,1612985469.0,100.0,1,1.0,0.27510373443983405
16682,172.16.1.196,172.16.1.52,642.0,1612985474.0,100.0,1,1.0,0.26639004149377593
16755,172.16.1.52,172.16.1.196,628.0,1612985493.0,100.0,1,1.0,0.26058091286307056
16828,172.16.1.52,172.16.1.196,618.0,1612985508.0,100.0,1,1.0,0.2564315352697095
16827,172.16.1.196,172.16.1.52,618.0,1612985508.0,100.0,1,1.0,0.2564315352697095
16818,172.16.1.52,172.16.1.196,629.0,1612985505.0,100.0,1,1.0,0.26099585062240666
16817,172.16.1.196,172.16.1.52,629.0,1612985505.0,100.0,1,1.0,0.26099585062240666
16758,172.16.1.52,172.16.1.196,631.0,1612985496.0,100.0,1,1.0,0.26182572614107885
16757,172.16.1.196,172.16.1.52,631.0,1612985496.0,100.0,1,1.0,0.26182572614107885
16753,172.16.1.196,172.16.1.52,628.0,1612985493.0,100.0,1,1.0,0.26058091286307056
16684,172.16.1.52,172.16.1.196,642.0,1612985474.0,100.0,1,1.0,0.26639004149377593
1996,50.245.225.205,172.16.1.52,423.0,1612981113.0,100.0,1,1.0,0.1755186721991701
1995,172.16.1.52,50.245.225.205,423.0,1612981113.0,100.0,1,1.0,0.1755186721991701
16726,172.16.1.52,172.16.1.196,900.0,1612985485.0,100.0,1,1.0,0.37344398340248963
16725,172.16.1.196,172.16.1.52,900.0,1612985485.0,100.0,1,1.0,0.37344398340248963
16712,172.16.1.52,172.16.1.196,1582.0,1612985481.0,100.0,1,1.0,0.6564315352697095
16710,172.16.1.196,172.16.1.52,1582.0,1612985481.0,100.0,1,1.0,0.6564315352697095
12600,172.16.1.52,172.16.1.196,646.0,1612984312.0,100.0,1,1.0,0.2680497925311203
15386,172.16.1.196,172.16.1.52,656.0,1612985065.0,100.0,1,1.0,0.2721991701244813
12098,172.16.1.52,172.16.1.196,841.0,1612984165.0,100.0,1,1.0,0.34896265560165973
10776,172.16.1.196,172.16.1.52,473.0,1612983800.0,100.0,1,1.0,0.1962655601659751
12103,172.16.1.196,172.16.1.52,623.0,1612984168.0,100.0,1,1.0,0.25850622406639007
12107,172.16.1.52,172.16.1.196,623.0,1612984168.0,100.0,1,1.0,0.25850622406639007
11160,172.16.1.52,172.16.1.196,645.0,1612983888.0,100.0,1,1.0,0.2676348547717842
11159,172.16.1.196,172.16.1.52,645.0,1612983888.0,100.0,1,1.0,0.2676348547717842
10749,172.16.1.196,172.16.1.52,672.0,1612983789.0,100.0,1,1.0,0.27883817427385893
10753,172.16.1.52,172.16.1.196,672.0,1612983789.0,100.0,1,1.0,0.27883817427385893
11148,172.16.1.52,172.16.1.196,634.0,1612983884.0,100.0,1,1.0,0.26307053941908715
11146,172.16.1.196,172.16.1.52,634.0,1612983884.0,100.0,1,1.0,0.26307053941908715
12141,172.16.1.196,172.16.1.52,1046.0,1612984180.0,100.0,1,1.0,0.4340248962655602
12142,172.16.1.52,172.16.1.196,1046.0,1612984180.0,100.0,1,1.0,0.4340248962655602
10777,172.16.1.52,172.16.1.196,473.0,1612983800.0,100.0,1,1.0,0.1962655601659751
10065,172.16.1.196,172.16.1.52,499.0,1612983588.0,100.0,1,1.0,0.2070539419087137
10785,172.16.1.196,172.16.1.52,639.0,1612983801.0,100.0,1,1.0,0.26514522821576764
10786,172.16.1.52,172.16.1.196,639.0,1612983801.0,100.0,1,1.0,0.26514522821576764
11102,172.16.1.52,172.16.1.196,460.0,1612983880.0,100.0,1,1.0,0.1908713692946058
11101,172.16.1.196,172.16.1.52,460.0,1612983880.0,100.0,1,1.0,0.1908713692946058
11086,172.16.1.52,172.16.1.196,646.0,1612983873.0,100.0,1,1.0,0.2680497925311203
11085,172.16.1.196,172.16.1.52,646.0,1612983873.0,100.0,1,1.0,0.2680497925311203
11075,172.16.1.52,172.16.1.196,631.0,1612983869.0,100.0,1,1.0,0.26182572614107885
11073,172.16.1.196,172.16.1.52,631.0,1612983869.0,100.0,1,1.0,0.26182572614107885
10010,172.16.1.52,172.16.1.196,631.0,1612983577.0,100.0,1,1.0,0.26182572614107885
10008,172.16.1.196,172.16.1.52,631.0,1612983577.0,100.0,1,1.0,0.26182572614107885
12096,172.16.1.196,172.16.1.52,841.0,1612984165.0,100.0,1,1.0,0.34896265560165973
10067,172.16.1.52,172.16.1.196,499.0,1612983588.0,100.0,1,1.0,0.2070539419087137
10817,172.16.1.196,172.16.1.52,617.0,1612983808.0,100.0,1,1.0,0.2560165975103734
12045,172.16.1.52,172.16.1.196,634.0,1612984152.0,100.0,1,1.0,0.26307053941908715
10113,172.16.1.196,172.16.1.52,804.0,1612983600.0,100.0,1,1.0,0.33360995850622405
11225,172.16.1.52,172.16.1.196,584.0,1612983909.0,100.0,1,1.0,0.24232365145228216
12030,172.16.1.196,172.16.1.52,624.0,1612984149.0,100.0,1,1.0,0.25892116182572616
11223,172.16.1.196,172.16.1.52,584.0,1612983909.0,100.0,1,1.0,0.24232365145228216
10697,172.16.1.196,172.16.1.52,523.0,1612983774.0,100.0,1,1.0,0.2170124481327801
12032,172.16.1.52,172.16.1.196,624.0,1612984149.0,100.0,1,1.0,0.25892116182572616
11217,172.16.1.52,172.16.1.196,632.0,1612983908.0,100.0,1,1.0,0.26224066390041495
10701,172.16.1.52,172.16.1.196,523.0,1612983774.0,100.0,1,1.0,0.2170124481327801
11216,172.16.1.196,172.16.1.52,632.0,1612983908.0,100.0,1,1.0,0.26224066390041495
12044,172.16.1.196,172.16.1.52,634.0,1612984152.0,100.0,1,1.0,0.26307053941908715
11204,172.16.1.52,172.16.1.196,443.0,1612983900.0,100.0,1,1.0,0.18381742738589213
10071,172.16.1.196,172.16.1.52,540.0,1612983589.0,100.0,1,1.0,0.22406639004149378
11203,172.16.1.196,172.16.1.52,443.0,1612983900.0,100.0,1,1.0,0.18381742738589213
11197,172.16.1.52,172.16.1.196,652.0,1612983896.0,100.0,1,1.0,0.2705394190871369
10718,172.16.1.196,172.16.1.52,595.0,1612983777.0,100.0,1,1.0,0.24688796680497926
10719,172.16.1.52,172.16.1.196,595.0,1612983777.0,100.0,1,1.0,0.24688796680497926
11192,172.16.1.196,172.16.1.52,652.0,1612983896.0,100.0,1,1.0,0.2705394190871369
12063,172.16.1.196,172.16.1.52,442.0,1612984160.0,100.0,1,1.0,0.183402489626556
12067,172.16.1.52,172.16.1.196,442.0,1612984160.0,100.0,1,1.0,0.183402489626556
10728,172.16.1.196,172.16.1.52,866.0,1612983784.0,100.0,1,1.0,0.35933609958506224
10729,172.16.1.52,172.16.1.196,866.0,1612983784.0,100.0,1,1.0,0.35933609958506224
10073,172.16.1.52,172.16.1.196,540.0,1612983589.0,100.0,1,1.0,0.22406639004149378
11051,172.16.1.52,172.16.1.196,608.0,1612983862.0,100.0,1,1.0,0.25228215767634854
12193,172.16.1.196,172.16.1.52,621.0,1612984188.0,100.0,1,1.0,0.2576763485477178
12010,172.16.1.52,172.16.1.196,591.0,1612984143.0,100.0,1,1.0,0.24522821576763484
9840,172.16.1.196,172.16.1.52,637.0,1612983404.0,100.0,1,1.0,0.26431535269709544
10984,172.16.1.196,172.16.1.52,595.0,1612983848.0,100.0,1,1.0,0.24688796680497926
12314,172.16.1.196,172.16.1.52,878.0,1612984221.0,100.0,1,1.0,0.3643153526970954
12315,172.16.1.52,172.16.1.196,878.0,1612984221.0,100.0,1,1.0,0.3643153526970954
9887,172.16.1.52,172.16.1.196,639.0,1612983416.0,100.0,1,1.0,0.26514522821576764
9886,172.16.1.196,172.16.1.52,639.0,1612983416.0,100.0,1,1.0,0.26514522821576764
9869,172.16.1.52,172.16.1.196,649.0,1612983412.0,100.0,1,1.0,0.2692946058091286
9866,172.16.1.196,172.16.1.52,649.0,1612983412.0,100.0,1,1.0,0.2692946058091286
12344,172.16.1.196,172.16.1.52,1238.0,1612984228.0,100.0,1,1.0,0.5136929460580912
12349,172.16.1.52,172.16.1.196,1238.0,1612984228.0,100.0,1,1.0,0.5136929460580912
9841,172.16.1.52,172.16.1.196,637.0,1612983404.0,100.0,1,1.0,0.26431535269709544
12355,172.16.1.196,172.16.1.52,1342.0,1612984229.0,100.0,1,1.0,0.5568464730290457
12297,172.16.1.196,172.16.1.52,1220.0,1612984216.0,100.0,1,1.0,0.5062240663900415
12357,172.16.1.52,172.16.1.196,1342.0,1612984229.0,100.0,1,1.0,0.5568464730290457
12364,172.16.1.196,172.16.1.52,584.0,1612984248.0,100.0,1,1.0,0.24232365145228216
12367,172.16.1.52,172.16.1.196,583.0,1612984248.0,100.0,1,1.0,0.24190871369294606
12390,172.16.1.196,172.16.1.52,594.0,1612984256.0,100.0,1,1.0,0.24647302904564317
12391,172.16.1.52,172.16.1.196,594.0,1612984256.0,100.0,1,1.0,0.24647302904564317
10951,172.16.1.52,172.16.1.196,603.0,1612983838.0,100.0,1,1.0,0.25020746887966805
12405,172.16.1.196,172.16.1.52,426.0,1612984261.0,100.0,1,1.0,0.17676348547717843
10949,172.16.1.196,172.16.1.52,603.0,1612983838.0,100.0,1,1.0,0.25020746887966805
9801,172.16.1.52,172.16.1.196,636.0,1612983401.0,100.0,1,1.0,0.26390041493775934
10948,10.3.252.33,172.16.1.196,1010.0,1612983838.0,0.0,1,1.0,0.4190871369294606
12299,172.16.1.52,172.16.1.196,1220.0,1612984216.0,100.0,1,1.0,0.5062240663900415
10985,172.16.1.52,172.16.1.196,595.0,1612983848.0,100.0,1,1.0,0.24688796680497926
12195,172.16.1.52,172.16.1.196,621.0,1612984188.0,100.0,1,1.0,0.2576763485477178
12258,172.16.1.196,172.16.1.52,1294.0,1612984205.0,100.0,1,1.0,0.5369294605809128
10818,172.16.1.52,172.16.1.196,617.0,1612983808.0,100.0,1,1.0,0.2560165975103734
12204,172.16.1.196,172.16.1.52,629.0,1612984193.0,100.0,1,1.0,0.26099585062240666
12208,172.16.1.52,172.16.1.196,629.0,1612984193.0,100.0,1,1.0,0.26099585062240666
11046,172.16.1.196,172.16.1.52,608.0,1612983862.0,100.0,1,1.0,0.25228215767634854
12243,172.16.1.196,172.16.1.52,461.0,1612984200.0,100.0,1,1.0,0.1912863070539419
12245,172.16.1.52,172.16.1.196,461.0,1612984200.0,100.0,1,1.0,0.1912863070539419
9970,172.16.1.52,172.16.1.196,673.0,1612983568.0,100.0,1,1.0,0.27925311203319503
10832,172.16.1.196,172.16.1.52,614.0,1612983813.0,100.0,1,1.0,0.25477178423236513
9968,172.16.1.196,172.16.1.52,673.0,1612983568.0,100.0,1,1.0,0.27925311203319503
10834,172.16.1.52,172.16.1.196,614.0,1612983813.0,100.0,1,1.0,0.25477178423236513
10999,172.16.1.52,172.16.1.196,598.0,1612983849.0,100.0,1,1.0,0.24813278008298756
9923,172.16.1.196,172.16.1.52,693.0,1612983473.0,100.0,1,1.0,0.287551867219917
12259,172.16.1.52,172.16.1.196,1294.0,1612984205.0,100.0,1,1.0,0.5369294605809128
10998,172.16.1.196,172.16.1.52,598.0,1612983849.0,100.0,1,1.0,0.24813278008298756
12266,172.16.1.196,172.16.1.52,1210.0,1612984208.0,100.0,1,1.0,0.5020746887966805
12267,172.16.1.52,172.16.1.196,1210.0,1612984208.0,100.0,1,1.0,0.5020746887966805
9948,172.16.1.52,172.16.1.196,784.0,1612983561.0,100.0,1,1.0,0.3253112033195021
9946,172.16.1.196,172.16.1.52,783.0,1612983561.0,100.0,1,1.0,0.324896265560166
9933,172.16.1.52,172.16.1.196,631.0,1612983493.0,100.0,1,1.0,0.26182572614107885
9931,172.16.1.196,172.16.1.52,631.0,1612983493.0,100.0,1,1.0,0.26182572614107885
9925,172.16.1.52,172.16.1.196,693.0,1612983473.0,100.0,1,1.0,0.287551867219917
10991,10.3.252.33,172.16.1.196,793.0,1612983849.0,0.12610340479192955,1,1.0,0.32904564315352697
10114,172.16.1.52,172.16.1.196,804.0,1612983600.0,100.0,1,1.0,0.33360995850622405
11259,172.16.1.196,172.16.1.52,607.0,1612983920.0,100.0,1,1.0,0.25186721991701244
12407,172.16.1.52,172.16.1.196,425.0,1612984261.0,100.0,1,1.0,0.17634854771784234
11482,172.16.1.196,172.16.1.52,450.0,1612983981.0,100.0,1,1.0,0.18672199170124482
11746,172.16.1.52,172.16.1.196,625.0,1612984073.0,100.0,1,1.0,0.25933609958506226
11764,172.16.1.196,172.16.1.52,825.0,1612984076.0,100.0,1,1.0,0.34232365145228216
11765,172.16.1.52,172.16.1.196,825.0,1612984076.0,100.0,1,1.0,0.34232365145228216
11507,172.16.1.52,172.16.1.196,629.0,1612983988.0,100.0,1,1.0,0.26099585062240666
11506,172.16.1.196,172.16.1.52,629.0,1612983988.0,100.0,1,1.0,0.26099585062240666
11789,172.16.1.196,172.16.1.52,850.0,1612984085.0,100.0,1,1.0,0.35269709543568467
11792,172.16.1.52,172.16.1.196,850.0,1612984085.0,100.0,1,1.0,0.35269709543568467
10267,172.16.1.52,172.16.1.196,814.0,1612983641.0,100.0,1,1.0,0.3377593360995851
10265,172.16.1.196,172.16.1.52,814.0,1612983641.0,100.0,1,1.0,0.3377593360995851
11483,172.16.1.52,172.16.1.196,450.0,1612983981.0,100.0,1,1.0,0.18672199170124482
11470,172.16.1.52,172.16.1.196,657.0,1612983976.0,100.0,1,1.0,0.2726141078838174
10318,172.16.1.196,172.16.1.52,615.0,1612983648.0,100.0,1,1.0,0.2551867219917012
11468,172.16.1.196,172.16.1.52,657.0,1612983976.0,100.0,1,1.0,0.2726141078838174
11810,172.16.1.196,172.16.1.52,668.0,1612984093.0,100.0,1,1.0,0.27717842323651454
11451,172.16.1.52,172.16.1.196,628.0,1612983968.0,100.0,1,1.0,0.26058091286307056
11813,172.16.1.52,172.16.1.196,668.0,1612984093.0,100.0,1,1.0,0.27717842323651454
11449,172.16.1.196,172.16.1.52,628.0,1612983968.0,100.0,1,1.0,0.26058091286307056
11434,172.16.1.52,172.16.1.196,797.0,1612983961.0,100.0,1,1.0,0.33070539419087136
11432,172.16.1.196,172.16.1.52,797.0,1612983961.0,100.0,1,1.0,0.33070539419087136
10528,172.16.1.196,172.16.1.52,828.0,1612983706.0,100.0,1,1.0,0.34356846473029046
10530,172.16.1.52,172.16.1.196,828.0,1612983706.0,100.0,1,1.0,0.34356846473029046
10532,172.16.1.196,172.16.1.52,628.0,1612983708.0,100.0,1,1.0,0.26058091286307056
11744,172.16.1.196,172.16.1.52,625.0,1612984073.0,100.0,1,1.0,0.25933609958506226
10319,172.16.1.52,172.16.1.196,615.0,1612983648.0,100.0,1,1.0,0.2551867219917012
11833,172.16.1.196,172.16.1.52,891.0,1612984101.0,100.0,1,1.0,0.36970954356846475
11578,172.16.1.196,172.16.1.52,849.0,1612984002.0,100.0,1,1.0,0.3522821576763486
11641,172.16.1.196,172.16.1.52,612.0,1612984017.0,100.0,1,1.0,0.25394190871369293
11643,172.16.1.52,172.16.1.196,612.0,1612984017.0,100.0,1,1.0,0.25394190871369293
11617,172.16.1.196,172.16.1.52,651.0,1612984008.0,100.0,1,1.0,0.2701244813278008
10397,172.16.1.196,172.16.1.52,417.0,1612983680.0,100.0,1,1.0,0.17302904564315352
10398,172.16.1.52,172.16.1.196,417.0,1612983680.0,100.0,1,1.0,0.17302904564315352
10403,172.16.1.196,172.16.1.52,623.0,1612983681.0,100.0,1,1.0,0.25850622406639007
10405,172.16.1.52,172.16.1.196,623.0,1612983681.0,100.0,1,1.0,0.25850622406639007
11588,172.16.1.52,172.16.1.196,849.0,1612984002.0,100.0,1,1.0,0.3522821576763486
10362,172.16.1.52,172.16.1.196,467.0,1612983660.0,100.0,1,1.0,0.1937759336099585
10361,172.16.1.196,172.16.1.52,467.0,1612983660.0,100.0,1,1.0,0.1937759336099585
10434,172.16.1.196,172.16.1.52,651.0,1612983689.0,100.0,1,1.0,0.2701244813278008
11522,172.16.1.196,172.16.1.52,639.0,1612983989.0,100.0,1,1.0,0.26514522821576764
10355,172.16.1.52,172.16.1.196,612.0,1612983657.0,100.0,1,1.0,0.25394190871369293
10353,172.16.1.196,172.16.1.52,612.0,1612983657.0,100.0,1,1.0,0.25394190871369293
10436,172.16.1.52,172.16.1.196,651.0,1612983689.0,100.0,1,1.0,0.2701244813278008
11678,172.16.1.196,172.16.1.52,1468.0,1612984060.0,100.0,1,1.0,0.6091286307053941
11680,172.16.1.52,172.16.1.196,1468.0,1612984060.0,100.0,1,1.0,0.6091286307053941
11555,172.16.1.52,172.16.1.196,426.0,1612984000.0,100.0,1,1.0,0.17676348547717843
11554,172.16.1.196,172.16.1.52,426.0,1612984000.0,100.0,1,1.0,0.17676348547717843
10449,172.16.1.196,172.16.1.52,643.0,1612983693.0,100.0,1,1.0,0.26680497925311203
10452,172.16.1.52,172.16.1.196,643.0,1612983693.0,100.0,1,1.0,0.26680497925311203
11524,172.16.1.52,172.16.1.196,639.0,1612983989.0,100.0,1,1.0,0.26514522821576764
10533,172.16.1.52,172.16.1.196,628.0,1612983708.0,100.0,1,1.0,0.26058091286307056
11835,172.16.1.52,172.16.1.196,891.0,1612984101.0,100.0,1,1.0,0.36970954356846475
11260,172.16.1.52,172.16.1.196,607.0,1612983920.0,100.0,1,1.0,0.25186721991701244
11955,172.16.1.196,172.16.1.52,589.0,1612984129.0,100.0,1,1.0,0.24439834024896265
10617,172.16.1.52,172.16.1.196,441.0,1612983740.0,100.0,1,1.0,0.1829875518672199
10178,172.16.1.52,172.16.1.196,637.0,1612983617.0,100.0,1,1.0,0.26431535269709544
10174,172.16.1.196,172.16.1.52,637.0,1612983617.0,100.0,1,1.0,0.26431535269709544
10170,172.16.1.52,172.16.1.196,636.0,1612983616.0,100.0,1,1.0,0.26390041493775934
10169,172.16.1.196,172.16.1.52,636.0,1612983616.0,100.0,1,1.0,0.26390041493775934
11318,172.16.1.52,172.16.1.196,603.0,1612983932.0,100.0,1,1.0,0.25020746887966805
11316,172.16.1.196,172.16.1.52,603.0,1612983932.0,100.0,1,1.0,0.25020746887966805
11946,172.16.1.196,172.16.1.52,587.0,1612984128.0,100.0,1,1.0,0.24356846473029045
11947,172.16.1.52,172.16.1.196,587.0,1612984128.0,100.0,1,1.0,0.24356846473029045
10647,172.16.1.196,172.16.1.52,435.0,1612983745.0,100.0,1,1.0,0.18049792531120332
11957,172.16.1.52,172.16.1.196,589.0,1612984129.0,100.0,1,1.0,0.24439834024896265
11338,172.16.1.196,172.16.1.52,611.0,1612983938.0,100.0,1,1.0,0.25352697095435683
10649,172.16.1.52,172.16.1.196,435.0,1612983745.0,100.0,1,1.0,0.18049792531120332
11271,172.16.1.52,172.16.1.196,850.0,1612983921.0,100.0,1,1.0,0.35269709543568467
11269,172.16.1.196,172.16.1.52,850.0,1612983921.0,100.0,1,1.0,0.35269709543568467
12000,172.16.1.196,172.16.1.52,509.0,1612984141.0,100.0,1,1.0,0.2112033195020747
12001,172.16.1.52,172.16.1.196,509.0,1612984141.0,100.0,1,1.0,0.2112033195020747
10662,172.16.1.196,172.16.1.52,659.0,1612983748.0,100.0,1,1.0,0.27344398340248965
10664,172.16.1.52,172.16.1.196,659.0,1612983748.0,100.0,1,1.0,0.27344398340248965
10127,172.16.1.52,172.16.1.196,869.0,1612983601.0,100.0,1,1.0,0.36058091286307054
12007,172.16.1.196,172.16.1.52,591.0,1612984143.0,100.0,1,1.0,0.24522821576763484
10125,172.16.1.196,172.16.1.52,869.0,1612983601.0,100.0,1,1.0,0.36058091286307054
10616,172.16.1.196,172.16.1.52,441.0,1612983740.0,100.0,1,1.0,0.1829875518672199
11899,172.16.1.52,172.16.1.196,594.0,1612984118.0,100.0,1,1.0,0.24647302904564317
11844,172.16.1.196,172.16.1.52,688.0,1612984104.0,100.0,1,1.0,0.2854771784232365
10579,172.16.1.196,172.16.1.52,671.0,1612983728.0,100.0,1,1.0,0.27842323651452283
11422,172.16.1.52,172.16.1.196,617.0,1612983957.0,100.0,1,1.0,0.2560165975103734
11846,172.16.1.52,172.16.1.196,688.0,1612984104.0,100.0,1,1.0,0.2854771784232365
11421,172.16.1.196,172.16.1.52,617.0,1612983957.0,100.0,1,1.0,0.2560165975103734
10230,172.16.1.52,172.16.1.196,634.0,1612983629.0,100.0,1,1.0,0.26307053941908715
11398,172.16.1.52,172.16.1.196,638.0,1612983948.0,100.0,1,1.0,0.26473029045643154
11396,172.16.1.196,172.16.1.52,638.0,1612983948.0,100.0,1,1.0,0.26473029045643154
10558,172.16.1.196,172.16.1.52,746.0,1612983721.0,100.0,1,1.0,0.3095435684647303
10228,172.16.1.196,172.16.1.52,634.0,1612983629.0,100.0,1,1.0,0.26307053941908715
10559,172.16.1.52,172.16.1.196,745.0,1612983721.0,100.0,1,1.0,0.3091286307053942
11377,172.16.1.52,172.16.1.196,594.0,1612983944.0,100.0,1,1.0,0.24647302904564317
11373,172.16.1.196,172.16.1.52,594.0,1612983944.0,100.0,1,1.0,0.24647302904564317
11894,172.16.1.196,172.16.1.52,594.0,1612984118.0,100.0,1,1.0,0.24647302904564317
10581,172.16.1.52,172.16.1.196,671.0,1612983728.0,100.0,1,1.0,0.27842323651452283
10586,10.3.252.33,172.16.1.245,678.0,1612983729.0,100.0,1,1.0,0.2813278008298755
10221,172.16.1.52,172.16.1.196,613.0,1612983628.0,100.0,1,1.0,0.25435684647302903
10587,172.16.1.245,10.3.252.33,678.0,1612983729.0,100.0,1,1.0,0.2813278008298755
10220,172.16.1.196,172.16.1.52,613.0,1612983628.0,100.0,1,1.0,0.25435684647302903
11878,172.16.1.196,172.16.1.52,602.0,1612984116.0,100.0,1,1.0,0.24979253112033195
11880,172.16.1.52,172.16.1.196,602.0,1612984116.0,100.0,1,1.0,0.24979253112033195
10598,172.16.1.196,172.16.1.52,665.0,1612983733.0,100.0,1,1.0,0.27593360995850624
10601,172.16.1.52,172.16.1.196,665.0,1612983733.0,100.0,1,1.0,0.27593360995850624
11340,172.16.1.52,172.16.1.196,611.0,1612983938.0,100.0,1,1.0,0.25352697095435683
9799,172.16.1.196,172.16.1.52,636.0,1612983401.0,100.0,1,1.0,0.26390041493775934
11618,172.16.1.52,172.16.1.196,651.0,1612984008.0,100.0,1,1.0,0.2701244813278008
9765,172.16.1.196,172.16.1.52,681.0,1612983389.0,100.0,1,1.0,0.2825726141078838
12468,172.16.1.196,172.16.1.52,905.0,1612984280.0,100.0,1,1.0,0.3755186721991701
12481,172.16.1.196,172.16.1.52,612.0,1612984282.0,100.0,1,1.0,0.25394190871369293
12587,172.16.1.196,172.16.1.52,663.0,1612984308.0,100.0,1,1.0,0.27510373443983405
9684,172.16.1.52,172.16.1.196,609.0,1612983352.0,100.0,1,1.0,0.25269709543568464
12579,172.16.1.196,172.16.1.52,469.0,1612984305.0,100.0,1,1.0,0.1946058091286307
12428,172.16.1.196,172.16.1.52,1357.0,1612984269.0,100.0,1,1.0,0.5630705394190871
12469,172.16.1.52,172.16.1.196,905.0,1612984280.0,100.0,1,1.0,0.3755186721991701
12588,172.16.1.52,172.16.1.196,663.0,1612984308.0,100.0,1,1.0,0.27510373443983405
12582,172.16.1.52,172.16.1.196,469.0,1612984305.0,100.0,1,1.0,0.1946058091286307
10921,172.16.1.52,172.16.1.196,605.0,1612983828.0,100.0,1,1.0,0.25103734439834025
9717,172.16.1.52,172.16.1.196,642.0,1612983377.0,100.0,1,1.0,0.26639004149377593
12510,172.16.1.52,172.16.1.196,631.0,1612984293.0,100.0,1,1.0,0.26182572614107885
9767,172.16.1.52,172.16.1.196,681.0,1612983389.0,100.0,1,1.0,0.2825726141078838
9769,172.16.1.196,172.16.1.52,602.0,1612983392.0,100.0,1,1.0,0.24979253112033195
9772,172.16.1.52,172.16.1.196,602.0,1612983392.0,100.0,1,1.0,0.24979253112033195
12518,172.16.1.52,172.16.1.196,614.0,1612984296.0,100.0,1,1.0,0.25477178423236513
12430,172.16.1.52,172.16.1.196,1357.0,1612984269.0,100.0,1,1.0,0.5630705394190871
12483,172.16.1.52,172.16.1.196,612.0,1612984282.0,100.0,1,1.0,0.25394190871369293
9679,172.16.1.196,172.16.1.52,609.0,1612983352.0,100.0,1,1.0,0.25269709543568464
10919,172.16.1.196,172.16.1.52,605.0,1612983828.0,100.0,1,1.0,0.25103734439834025
10902,172.16.1.196,172.16.1.52,622.0,1612983825.0,100.0,1,1.0,0.25809128630705397
12509,172.16.1.196,172.16.1.52,631.0,1612984293.0,100.0,1,1.0,0.26182572614107885
12517,172.16.1.196,172.16.1.52,614.0,1612984296.0,100.0,1,1.0,0.25477178423236513
9715,172.16.1.196,172.16.1.52,642.0,1612983377.0,100.0,1,1.0,0.26639004149377593
