,sourceIP,destIP,numOfRequest,time,acceptanceRate,is_attack,is_attack_supervised
22385,52.44.104.29,172.16.1.109,1.0,2021-02-10 19:55:46,100.0,0,1.9326384367332043e-236
22386,172.16.1.140,172.16.1.178,2.0,2021-02-10 19:55:47,100.0,0,1.1618247333171717e-235
22387,172.16.1.176,172.16.1.178,1.0,2021-02-10 19:55:47,100.0,0,1.9326384367332043e-236
22388,172.16.1.178,172.16.1.140,2.0,2021-02-10 19:55:47,100.0,0,1.1618247333171717e-235
22389,172.16.1.178,172.16.1.176,1.0,2021-02-10 19:55:47,100.0,0,1.9326384367332043e-236
22390,172.16.1.178,172.16.1.224,2.0,2021-02-10 19:55:47,100.0,0,1.1618247333171717e-235
22391,172.16.1.224,172.16.1.178,2.0,2021-02-10 19:55:47,100.0,0,1.1618247333171717e-235
22392,190.77.231.21,172.16.1.36,1.0,2021-02-10 19:55:47,0.0,0,3.0567502356567114e-263
22393,172.16.1.10,194.177.34.116,1.0,2021-02-10 19:55:48,100.0,0,1.9326384367332043e-236
22394,218.93.208.150,172.16.1.10,1.0,2021-02-10 19:55:48,100.0,0,1.9326384367332043e-236
22395,172.16.1.176,172.16.1.187,1.0,2021-02-10 19:55:51,100.0,0,1.9326384367332043e-236
22396,172.16.1.187,172.16.1.176,1.0,2021-02-10 19:55:51,100.0,0,1.9326384367332043e-236
22397,172.16.1.196,172.16.1.96,1.0,2021-02-10 19:55:51,100.0,0,1.9326384367332043e-236
22398,172.16.1.96,172.16.1.196,1.0,2021-02-10 19:55:51,100.0,0,1.9326384367332043e-236
22399,194.147.140.150,172.16.1.96,1.0,2021-02-10 19:55:51,0.0,0,3.0567502356567114e-263
22400,172.16.1.144,172.16.1.173,2.0,2021-02-10 19:55:52,100.0,0,1.1618247333171717e-235
22401,172.16.1.173,172.16.1.144,2.0,2021-02-10 19:55:52,100.0,0,1.1618247333171717e-235
22402,172.16.1.250,172.16.1.36,1.0,2021-02-10 19:55:52,100.0,0,1.9326384367332043e-236
22403,172.16.1.36,172.16.1.250,1.0,2021-02-10 19:55:52,100.0,0,1.9326384367332043e-236
22404,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:55:53,100.0,0,1.9326384367332043e-236
22405,172.16.1.162,172.16.1.173,1.0,2021-02-10 19:55:53,100.0,0,1.9326384367332043e-236
22406,172.16.1.168,172.16.1.162,3.0,2021-02-10 19:55:53,100.0,0,6.984424428757537e-235
22407,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:55:53,100.0,0,1.9326384367332043e-236
22408,10.3.252.33,172.16.1.181,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22409,172.16.1.109,172.16.1.250,3.0,2021-02-10 19:55:54,100.0,0,6.984424428757537e-235
22410,172.16.1.181,10.3.252.33,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22411,172.16.1.250,172.16.1.109,3.0,2021-02-10 19:55:54,100.0,0,6.984424428757537e-235
22412,172.16.1.250,172.16.1.36,4.0,2021-02-10 19:55:54,100.0,0,4.198755905440192e-234
22413,172.16.1.250,34.205.216.173,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22414,172.16.1.250,35.168.5.6,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22415,172.16.1.250,64.251.10.152,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22416,172.16.1.36,172.16.1.250,4.0,2021-02-10 19:55:54,100.0,0,4.198755905440192e-234
22417,34.205.216.173,172.16.1.250,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22418,35.168.5.6,172.16.1.250,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22419,64.251.10.152,172.16.1.250,1.0,2021-02-10 19:55:54,100.0,0,1.9326384367332043e-236
22420,10.3.252.33,172.16.1.196,30.0,2021-02-10 19:55:55,0.0,0,1.191159996410353e-240
22421,140.82.112.3,172.16.1.10,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22422,172.16.1.10,140.82.112.3,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22423,172.16.1.10,172.16.1.173,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22424,172.16.1.10,172.16.1.252,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22425,172.16.1.10,34.205.216.173,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22426,172.16.1.250,172.16.1.10,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22427,172.16.1.250,172.16.1.36,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22428,172.16.1.252,172.16.1.10,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22429,172.16.1.36,172.16.1.250,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22430,190.77.231.21,172.16.1.36,1.0,2021-02-10 19:55:55,0.0,0,3.0567502356567114e-263
22431,52.46.158.105,172.16.1.10,1.0,2021-02-10 19:55:55,100.0,0,1.9326384367332043e-236
22432,10.3.252.33,172.16.1.215,3.0,2021-02-10 19:55:58,100.0,0,6.984424428757537e-235
22433,172.16.1.109,172.16.1.250,1.0,2021-02-10 19:55:58,100.0,0,1.9326384367332043e-236
22434,172.16.1.109,52.44.104.29,1.0,2021-02-10 19:55:58,100.0,0,1.9326384367332043e-236
22435,172.16.1.250,172.16.1.109,1.0,2021-02-10 19:55:58,100.0,0,1.9326384367332043e-236
22436,45.146.165.84,172.16.1.109,1.0,2021-02-10 19:55:58,0.0,0,3.0567502356567114e-263
22437,52.44.104.29,172.16.1.109,1.0,2021-02-10 19:55:58,100.0,0,1.9326384367332043e-236
22438,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:55:59,100.0,0,1.9326384367332043e-236
22439,172.16.1.168,172.16.1.162,1.0,2021-02-10 19:55:59,100.0,0,1.9326384367332043e-236
22440,10.3.252.11,172.16.1.215,2.0,2021-02-10 19:56:00,100.0,0,1.1618247333171717e-235
22441,10.3.252.33,172.16.1.215,1.0,2021-02-10 19:56:00,100.0,0,1.9326384367332043e-236
22442,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:56:00,100.0,0,1.9326384367332043e-236
22443,172.16.1.168,172.16.1.162,1.0,2021-02-10 19:56:00,100.0,0,1.9326384367332043e-236
22444,10.3.252.33,172.16.1.196,45.0,2021-02-10 19:56:05,0.0,0,5.76527695503968e-229
22445,172.16.1.10,172.16.1.173,1.0,2021-02-10 19:56:05,100.0,0,1.9326384367332043e-236
22446,172.16.1.196,172.16.1.52,4.0,2021-02-10 19:56:05,100.0,0,4.198755905440192e-234
22447,172.16.1.52,172.16.1.196,4.0,2021-02-10 19:56:05,100.0,0,4.198755905440192e-234
22448,52.46.143.181,172.16.1.10,1.0,2021-02-10 19:56:05,100.0,0,1.9326384367332043e-236
22449,52.46.154.86,172.16.1.10,1.0,2021-02-10 19:56:05,100.0,0,1.9326384367332043e-236
22450,172.16.1.173,172.16.1.198,1.0,2021-02-10 19:56:06,100.0,0,1.9326384367332043e-236
22451,172.16.1.157,172.16.1.168,1.0,2021-02-10 19:56:08,100.0,0,1.9326384367332043e-236
22452,172.16.1.168,172.16.1.157,1.0,2021-02-10 19:56:08,100.0,0,1.9326384367332043e-236
22453,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:08,100.0,0,1.9326384367332043e-236
22454,172.16.1.196,172.16.1.96,1.0,2021-02-10 19:56:09,100.0,0,1.9326384367332043e-236
22455,172.16.1.250,172.16.1.36,1.0,2021-02-10 19:56:09,100.0,0,1.9326384367332043e-236
22456,172.16.1.36,172.16.1.250,1.0,2021-02-10 19:56:09,100.0,0,1.9326384367332043e-236
22457,172.16.1.96,172.16.1.196,1.0,2021-02-10 19:56:09,100.0,0,1.9326384367332043e-236
22458,27.124.2.159,172.16.1.36,1.0,2021-02-10 19:56:09,0.0,0,3.0567502356567114e-263
22459,74.120.14.22,172.16.1.36,1.0,2021-02-10 19:56:09,0.0,0,3.0567502356567114e-263
22460,140.82.112.3,172.16.1.252,1.0,2021-02-10 19:56:10,100.0,0,1.9326384367332043e-236
22461,172.16.1.162,172.16.1.173,1.0,2021-02-10 19:56:10,100.0,0,1.9326384367332043e-236
22462,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:10,100.0,0,1.9326384367332043e-236
22463,172.16.1.252,140.82.112.3,1.0,2021-02-10 19:56:10,100.0,0,1.9326384367332043e-236
22464,172.16.1.178,172.16.1.224,1.0,2021-02-10 19:56:11,100.0,0,1.9326384367332043e-236
22465,172.16.1.224,172.16.1.178,1.0,2021-02-10 19:56:11,100.0,0,1.9326384367332043e-236
22466,172.16.1.10,34.205.216.173,1.0,2021-02-10 19:56:12,100.0,0,1.9326384367332043e-236
22467,172.16.1.241,172.16.1.10,1.0,2021-02-10 19:56:12,100.0,0,1.9326384367332043e-236
22468,172.16.1.140,172.16.1.178,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22469,172.16.1.168,172.16.1.238,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22470,172.16.1.173,172.16.1.214,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22471,172.16.1.178,172.16.1.140,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22472,172.16.1.214,172.16.1.173,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22473,172.16.1.238,172.16.1.168,1.0,2021-02-10 19:56:13,100.0,0,1.9326384367332043e-236
22474,10.3.252.20,172.16.1.215,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22475,10.3.252.33,172.16.1.241,60.0,2021-02-10 19:56:14,0.0,0,2.790424331616071e-217
22476,172.16.1.215,10.3.252.11,2.0,2021-02-10 19:56:14,100.0,0,1.1618247333171717e-235
22477,172.16.1.215,10.3.252.20,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22478,172.16.1.241,206.75.147.25,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22479,172.16.1.241,35.168.5.6,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22480,206.75.147.25,172.16.1.241,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22481,35.168.5.6,172.16.1.241,1.0,2021-02-10 19:56:14,100.0,0,1.9326384367332043e-236
22482,10.3.252.20,172.16.1.181,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22483,13.72.67.143,172.16.1.109,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22484,172.16.1.109,13.72.67.143,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22485,172.16.1.109,172.16.1.250,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22486,172.16.1.173,172.16.1.198,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22487,172.16.1.250,172.16.1.109,1.0,2021-02-10 19:56:15,100.0,0,1.9326384367332043e-236
22488,209.17.97.122,172.16.1.109,1.0,2021-02-10 19:56:15,0.0,0,3.0567502356567114e-263
22489,172.16.1.10,172.16.1.250,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22490,172.16.1.10,206.75.147.25,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22491,172.16.1.10,35.168.5.6,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22492,172.16.1.10,52.46.143.188,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22493,172.16.1.173,172.16.1.10,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22494,172.16.1.173,172.16.1.198,2.0,2021-02-10 19:56:16,100.0,0,1.1618247333171717e-235
22495,172.16.1.196,172.16.1.52,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22496,172.16.1.198,172.16.1.173,2.0,2021-02-10 19:56:16,100.0,0,1.1618247333171717e-235
22497,172.16.1.241,172.16.1.10,2.0,2021-02-10 19:56:16,100.0,0,1.1618247333171717e-235
22498,172.16.1.52,172.16.1.196,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22499,35.168.5.6,172.16.1.10,1.0,2021-02-10 19:56:16,100.0,0,1.9326384367332043e-236
22500,172.16.1.148,172.16.1.187,2.0,2021-02-10 19:56:17,100.0,0,1.1618247333171717e-235
22501,172.16.1.168,172.16.1.176,1.0,2021-02-10 19:56:17,100.0,0,1.9326384367332043e-236
22502,172.16.1.176,172.16.1.168,1.0,2021-02-10 19:56:17,100.0,0,1.9326384367332043e-236
22503,172.16.1.187,172.16.1.148,2.0,2021-02-10 19:56:17,100.0,0,1.1618247333171717e-235
22504,10.3.252.33,172.16.1.196,32.0,2021-02-10 19:56:18,0.0,0,4.3047715596245065e-239
22505,172.16.1.10,52.46.158.105,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22506,172.16.1.162,172.16.1.173,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22507,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22508,172.16.1.196,172.16.1.96,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22509,172.16.1.96,172.16.1.196,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22510,52.46.142.227,172.16.1.10,1.0,2021-02-10 19:56:18,100.0,0,1.9326384367332043e-236
22511,172.16.1.148,172.16.1.187,1.0,2021-02-10 19:56:19,100.0,0,1.9326384367332043e-236
22512,172.16.1.187,172.16.1.148,1.0,2021-02-10 19:56:19,100.0,0,1.9326384367332043e-236
22513,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:56:20,100.0,0,1.9326384367332043e-236
22514,172.16.1.168,172.16.1.162,1.0,2021-02-10 19:56:20,100.0,0,1.9326384367332043e-236
22515,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:56:21,100.0,0,1.9326384367332043e-236
22516,172.16.1.168,172.16.1.162,1.0,2021-02-10 19:56:21,100.0,0,1.9326384367332043e-236
22517,172.16.1.148,172.16.1.187,2.0,2021-02-10 19:56:24,100.0,0,1.1618247333171717e-235
22518,172.16.1.176,172.16.1.178,1.0,2021-02-10 19:56:24,100.0,0,1.9326384367332043e-236
22519,172.16.1.176,172.16.1.187,1.0,2021-02-10 19:56:24,100.0,0,1.9326384367332043e-236
22520,172.16.1.178,172.16.1.176,1.0,2021-02-10 19:56:24,100.0,0,1.9326384367332043e-236
22521,172.16.1.187,172.16.1.148,2.0,2021-02-10 19:56:24,100.0,0,1.1618247333171717e-235
22522,172.16.1.187,172.16.1.176,1.0,2021-02-10 19:56:24,100.0,0,1.9326384367332043e-236
22523,172.16.1.187,172.16.1.205,2.0,2021-02-10 19:56:24,100.0,0,1.1618247333171717e-235
22524,172.16.1.205,172.16.1.187,2.0,2021-02-10 19:56:24,100.0,0,1.1618247333171717e-235
22525,172.16.1.215,10.3.252.33,1.0,2021-02-10 19:56:24,100.0,0,1.9326384367332043e-236
22526,172.16.1.36,52.44.104.29,1.0,2021-02-10 19:56:25,100.0,0,1.9326384367332043e-236
22527,192.241.216.44,172.16.1.36,1.0,2021-02-10 19:56:25,0.0,0,3.0567502356567114e-263
22528,194.147.140.63,172.16.1.36,1.0,2021-02-10 19:56:25,0.0,0,3.0567502356567114e-263
22529,52.44.104.29,172.16.1.36,1.0,2021-02-10 19:56:25,100.0,0,1.9326384367332043e-236
22530,172.16.1.157,172.16.1.168,2.0,2021-02-10 19:56:27,100.0,0,1.1618247333171717e-235
22531,172.16.1.162,172.16.1.168,6.0,2021-02-10 19:56:27,100.0,0,1.5174019495291734e-232
22532,172.16.1.168,172.16.1.157,2.0,2021-02-10 19:56:27,100.0,0,1.1618247333171717e-235
22533,172.16.1.168,172.16.1.162,6.0,2021-02-10 19:56:27,100.0,0,1.5174019495291734e-232
22534,172.16.1.168,172.16.1.176,1.0,2021-02-10 19:56:27,100.0,0,1.9326384367332043e-236
22535,172.16.1.168,172.16.1.238,2.0,2021-02-10 19:56:27,100.0,0,1.1618247333171717e-235
22536,172.16.1.176,172.16.1.168,1.0,2021-02-10 19:56:27,100.0,0,1.9326384367332043e-236
22537,172.16.1.238,172.16.1.168,2.0,2021-02-10 19:56:27,100.0,0,1.1618247333171717e-235
22538,209.17.97.66,172.16.1.10,1.0,2021-02-10 19:56:27,100.0,0,1.9326384367332043e-236
22539,172.16.1.10,172.16.1.173,2.0,2021-02-10 19:56:30,100.0,0,1.1618247333171717e-235
22540,172.16.1.10,172.16.1.250,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22541,172.16.1.10,52.46.150.26,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22542,172.16.1.10,54.239.27.125,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22543,172.16.1.173,172.16.1.10,2.0,2021-02-10 19:56:30,100.0,0,1.1618247333171717e-235
22544,202.134.0.9,172.16.1.10,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22545,34.205.216.173,172.16.1.10,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22546,52.46.159.225,172.16.1.10,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22547,52.94.225.10,172.16.1.10,1.0,2021-02-10 19:56:30,100.0,0,1.9326384367332043e-236
22548,10.3.252.11,172.16.1.215,1.0,2021-02-10 19:56:31,100.0,0,1.9326384367332043e-236
22549,10.3.252.33,172.16.1.196,30.0,2021-02-10 19:56:31,0.0,0,1.191159996410353e-240
22550,172.16.1.196,172.16.1.96,1.0,2021-02-10 19:56:31,100.0,0,1.9326384367332043e-236
22551,172.16.1.215,10.3.252.11,1.0,2021-02-10 19:56:31,100.0,0,1.9326384367332043e-236
22552,172.16.1.96,172.16.1.196,1.0,2021-02-10 19:56:31,100.0,0,1.9326384367332043e-236
22553,194.147.140.48,172.16.1.96,1.0,2021-02-10 19:56:31,0.0,0,3.0567502356567114e-263
22554,209.17.97.74,172.16.1.96,1.0,2021-02-10 19:56:31,0.0,0,3.0567502356567114e-263
22555,172.16.1.144,172.16.1.173,1.0,2021-02-10 19:56:32,100.0,0,1.9326384367332043e-236
22556,172.16.1.173,172.16.1.144,1.0,2021-02-10 19:56:32,100.0,0,1.9326384367332043e-236
22557,172.16.1.196,172.16.1.52,1.0,2021-02-10 19:56:32,100.0,0,1.9326384367332043e-236
22558,172.16.1.52,172.16.1.196,1.0,2021-02-10 19:56:32,100.0,0,1.9326384367332043e-236
22559,80.82.77.33,172.16.1.52,1.0,2021-02-10 19:56:32,0.0,0,3.0567502356567114e-263
22560,172.16.1.10,172.16.1.173,2.0,2021-02-10 19:56:35,100.0,0,1.1618247333171717e-235
22561,172.16.1.10,172.16.1.250,1.0,2021-02-10 19:56:35,100.0,0,1.9326384367332043e-236
22562,172.16.1.173,172.16.1.10,1.0,2021-02-10 19:56:35,100.0,0,1.9326384367332043e-236
22563,172.16.1.250,172.16.1.10,1.0,2021-02-10 19:56:35,100.0,0,1.9326384367332043e-236
22564,54.239.27.125,172.16.1.10,2.0,2021-02-10 19:56:35,100.0,0,1.1618247333171717e-235
22565,104.140.188.18,172.16.1.96,1.0,2021-02-10 19:56:36,0.0,0,3.0567502356567114e-263
22566,172.16.1.162,172.16.1.173,1.0,2021-02-10 19:56:36,100.0,0,1.9326384367332043e-236
22567,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:36,100.0,0,1.9326384367332043e-236
22568,172.16.1.196,172.16.1.96,1.0,2021-02-10 19:56:36,100.0,0,1.9326384367332043e-236
22569,172.16.1.96,172.16.1.196,1.0,2021-02-10 19:56:36,100.0,0,1.9326384367332043e-236
22570,172.16.1.162,172.16.1.168,1.0,2021-02-10 19:56:38,100.0,0,1.9326384367332043e-236
22571,172.16.1.168,172.16.1.162,1.0,2021-02-10 19:56:38,100.0,0,1.9326384367332043e-236
22572,172.16.1.173,172.16.1.214,2.0,2021-02-10 19:56:38,100.0,0,1.1618247333171717e-235
22573,172.16.1.214,172.16.1.173,2.0,2021-02-10 19:56:38,100.0,0,1.1618247333171717e-235
22574,172.16.1.144,172.16.1.173,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22575,172.16.1.162,172.16.1.173,3.0,2021-02-10 19:56:40,100.0,0,6.984424428757537e-235
22576,172.16.1.173,172.16.1.144,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22577,172.16.1.173,172.16.1.162,3.0,2021-02-10 19:56:40,100.0,0,6.984424428757537e-235
22578,172.16.1.173,172.16.1.198,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22579,172.16.1.173,172.16.1.214,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22580,172.16.1.173,52.46.147.122,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22581,172.16.1.173,52.46.150.26,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22582,172.16.1.173,52.46.159.225,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22583,172.16.1.173,52.94.225.10,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22584,172.16.1.173,54.239.27.125,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22585,172.16.1.198,172.16.1.173,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22586,172.16.1.214,172.16.1.173,2.0,2021-02-10 19:56:40,100.0,0,1.1618247333171717e-235
22587,185.153.197.142,172.16.1.173,1.0,2021-02-10 19:56:40,0.0,0,3.0567502356567114e-263
22588,194.147.140.32,172.16.1.173,1.0,2021-02-10 19:56:40,0.0,0,3.0567502356567114e-263
22589,194.147.140.62,172.16.1.173,1.0,2021-02-10 19:56:40,0.0,0,3.0567502356567114e-263
22590,209.141.46.138,172.16.1.173,1.0,2021-02-10 19:56:40,0.0,0,3.0567502356567114e-263
22591,52.46.147.122,172.16.1.173,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22592,52.46.150.26,172.16.1.173,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22593,52.46.159.225,172.16.1.173,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22594,52.94.225.10,172.16.1.173,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22595,54.239.27.125,172.16.1.173,1.0,2021-02-10 19:56:40,100.0,0,1.9326384367332043e-236
22596,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:41,100.0,0,1.9326384367332043e-236
22597,172.16.1.196,172.16.1.52,2.0,2021-02-10 19:56:41,100.0,0,1.1618247333171717e-235
22598,172.16.1.36,52.44.104.29,1.0,2021-02-10 19:56:41,100.0,0,1.9326384367332043e-236
22599,172.16.1.52,172.16.1.196,2.0,2021-02-10 19:56:41,100.0,0,1.1618247333171717e-235
22600,172.16.1.52,45.145.185.65,1.0,2021-02-10 19:56:41,100.0,0,1.9326384367332043e-236
22601,185.153.197.142,172.16.1.36,1.0,2021-02-10 19:56:41,0.0,0,3.0567502356567114e-263
22602,194.147.140.98,172.16.1.52,1.0,2021-02-10 19:56:41,0.0,0,3.0567502356567114e-263
22603,45.145.185.65,172.16.1.52,1.0,2021-02-10 19:56:41,100.0,0,1.9326384367332043e-236
22604,52.44.104.29,172.16.1.36,1.0,2021-02-10 19:56:41,100.0,0,1.9326384367332043e-236
22605,10.3.252.33,172.16.1.196,30.0,2021-02-10 19:56:42,0.0,0,1.191159996410353e-240
22606,172.16.1.173,172.16.1.162,1.0,2021-02-10 19:56:42,100.0,0,1.9326384367332043e-236
22607,172.16.1.187,172.16.1.205,1.0,2021-02-10 19:56:42,100.0,0,1.9326384367332043e-236
22608,172.16.1.196,172.16.1.96,3.0,2021-02-10 19:56:42,100.0,0,6.984424428757537e-235
22609,172.16.1.205,172.16.1.187,1.0,2021-02-10 19:56:42,100.0,0,1.9326384367332043e-236
22610,172.16.1.96,172.16.1.196,3.0,2021-02-10 19:56:42,100.0,0,6.984424428757537e-235
22611,172.16.1.10,172.16.1.173,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22612,172.16.1.10,35.168.5.6,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22613,172.16.1.140,172.16.1.178,2.0,2021-02-10 19:56:47,100.0,0,1.1618247333171717e-235
22614,172.16.1.173,172.16.1.10,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22615,172.16.1.176,172.16.1.178,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22616,172.16.1.178,172.16.1.140,2.0,2021-02-10 19:56:47,100.0,0,1.1618247333171717e-235
22617,172.16.1.178,172.16.1.176,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22618,172.16.1.178,172.16.1.224,2.0,2021-02-10 19:56:47,100.0,0,1.1618247333171717e-235
22619,172.16.1.224,172.16.1.178,2.0,2021-02-10 19:56:47,100.0,0,1.1618247333171717e-235
22620,185.94.111.1,172.16.1.109,1.0,2021-02-10 19:56:47,0.0,0,3.0567502356567114e-263
22621,35.168.5.6,172.16.1.10,1.0,2021-02-10 19:56:47,100.0,0,1.9326384367332043e-236
22622,167.172.63.67,172.16.1.36,1.0,2021-02-10 19:56:50,100.0,0,1.9326384367332043e-236
22623,172.16.1.168,172.16.1.238,1.0,2021-02-10 19:56:50,100.0,0,1.9326384367332043e-236
22624,172.16.1.238,172.16.1.168,1.0,2021-02-10 19:56:50,100.0,0,1.9326384367332043e-236
22625,172.16.1.36,167.172.63.67,1.0,2021-02-10 19:56:50,100.0,0,1.9326384367332043e-236
22626,172.16.1.196,172.16.1.96,2.0,2021-02-10 19:56:51,100.0,0,1.1618247333171717e-235
22627,172.16.1.96,172.16.1.196,2.0,2021-02-10 19:56:51,100.0,0,1.1618247333171717e-235
22628,192.241.211.78,172.16.1.96,1.0,2021-02-10 19:56:51,0.0,0,3.0567502356567114e-263
22629,172.16.1.176,172.16.1.187,1.0,2021-02-10 19:56:52,100.0,0,1.9326384367332043e-236
22630,172.16.1.187,172.16.1.176,1.0,2021-02-10 19:56:52,100.0,0,1.9326384367332043e-236
22631,172.16.1.215,10.3.252.33,1.0,2021-02-10 19:56:52,100.0,0,1.9326384367332043e-236
22632,10.3.252.33,172.16.1.196,30.0,2021-02-10 19:56:53,0.0,0,1.191159996410353e-240
22633,172.16.1.173,172.16.1.198,1.0,2021-02-10 19:56:53,100.0,0,1.9326384367332043e-236
22634,172.16.1.196,172.16.1.52,1.0,2021-02-10 19:56:53,100.0,0,1.9326384367332043e-236
22635,172.16.1.241,172.16.1.10,1.0,2021-02-10 19:56:53,100.0,0,1.9326384367332043e-236
22636,172.16.1.250,172.16.1.36,3.0,2021-02-10 19:56:53,100.0,0,6.984424428757537e-235
22637,172.16.1.36,172.16.1.250,3.0,2021-02-10 19:56:53,100.0,0,6.984424428757537e-235
22638,172.16.1.52,172.16.1.196,1.0,2021-02-10 19:56:53,100.0,0,1.9326384367332043e-236
22639,172.16.1.109,172.16.1.250,4.0,2021-02-10 19:56:54,100.0,0,4.198755905440192e-234
22640,172.16.1.140,172.16.1.178,1.0,2021-02-10 19:56:54,100.0,0,1.9326384367332043e-236
22641,172.16.1.162,172.16.1.168,3.0,2021-02-10 19:56:54,100.0,0,6.984424428757537e-235
22642,172.16.1.168,172.16.1.162,4.0,2021-02-10 19:56:54,100.0,0,4.198755905440192e-234
