,sourceIP,destIP,numOfRequest,time,acceptanceRate
38515,172.16.1.178,172.16.1.176,1.0,1612991599.0,100.0
38516,172.16.1.109,52.44.104.29,1.0,1612991600.0,100.0
38517,172.16.1.157,172.16.1.168,1.0,1612991600.0,100.0
38518,172.16.1.168,172.16.1.157,1.0,1612991600.0,100.0
38519,52.44.104.29,172.16.1.109,1.0,1612991600.0,100.0
38520,172.16.1.173,172.16.1.162,1.0,1612991601.0,100.0
38521,172.16.1.148,172.16.1.187,2.0,1612991604.0,100.0
38522,172.16.1.176,172.16.1.187,1.0,1612991604.0,100.0
38523,172.16.1.187,172.16.1.148,2.0,1612991604.0,100.0
38524,172.16.1.187,172.16.1.176,1.0,1612991604.0,100.0
38525,172.16.1.187,172.16.1.205,2.0,1612991604.0,100.0
38526,172.16.1.205,172.16.1.187,2.0,1612991604.0,100.0
38527,10.3.252.33,172.16.1.196,1.0,1612991605.0,0.0
38528,172.16.1.196,172.16.1.52,1.0,1612991605.0,100.0
38529,172.16.1.196,172.16.1.96,2.0,1612991605.0,100.0
38530,172.16.1.52,172.16.1.196,1.0,1612991605.0,100.0
38531,172.16.1.96,172.16.1.196,2.0,1612991605.0,100.0
38532,172.16.1.157,172.16.1.168,2.0,1612991606.0,100.0
38533,172.16.1.162,172.16.1.168,6.0,1612991606.0,100.0
38534,172.16.1.168,172.16.1.157,2.0,1612991606.0,100.0
38535,172.16.1.168,172.16.1.162,6.0,1612991606.0,100.0
38536,172.16.1.168,172.16.1.176,1.0,1612991606.0,100.0
38537,172.16.1.168,172.16.1.238,2.0,1612991606.0,100.0
38538,172.16.1.176,172.16.1.168,1.0,1612991606.0,100.0
38539,172.16.1.238,172.16.1.168,2.0,1612991606.0,100.0
38540,172.16.1.10,140.82.114.3,1.0,1612991607.0,100.0
38541,172.16.1.10,34.205.216.173,1.0,1612991607.0,100.0
38542,172.16.1.10,54.239.25.71,1.0,1612991607.0,100.0
38543,172.16.1.10,54.239.27.146,1.0,1612991607.0,100.0
38544,172.16.1.173,172.16.1.10,2.0,1612991607.0,100.0
38545,172.16.1.250,172.16.1.10,1.0,1612991607.0,100.0
38546,172.16.1.252,172.16.1.10,1.0,1612991607.0,100.0
38547,209.17.97.26,172.16.1.10,1.0,1612991607.0,100.0
38548,222.186.136.150,172.16.1.10,1.0,1612991607.0,100.0
38549,172.16.1.10,172.16.1.173,1.0,1612991608.0,100.0
38550,172.16.1.162,172.16.1.168,2.0,1612991608.0,100.0
38551,172.16.1.168,172.16.1.162,2.0,1612991608.0,100.0
38552,172.16.1.173,172.16.1.10,1.0,1612991608.0,100.0
38553,52.46.143.181,172.16.1.10,1.0,1612991608.0,100.0
38554,52.46.155.56,172.16.1.10,1.0,1612991608.0,100.0
38555,172.16.1.250,172.16.1.36,2.0,1612991609.0,100.0
38556,172.16.1.36,172.16.1.250,2.0,1612991609.0,100.0
38557,172.16.1.36,52.44.104.29,1.0,1612991609.0,100.0
38558,209.17.97.90,172.16.1.36,1.0,1612991609.0,0.0
38559,209.97.160.56,172.16.1.36,1.0,1612991609.0,0.0
38560,52.44.104.29,172.16.1.36,1.0,1612991609.0,100.0
38561,94.102.51.28,172.16.1.36,1.0,1612991609.0,0.0
38562,185.236.11.33,172.16.1.10,1.0,1612991610.0,100.0
38563,172.16.1.10,172.16.1.173,1.0,1612991612.0,100.0
38564,172.16.1.148,172.16.1.187,1.0,1612991612.0,100.0
38565,172.16.1.187,172.16.1.148,1.0,1612991612.0,100.0
38566,52.46.147.133,172.16.1.10,1.0,1612991612.0,100.0
38567,130.61.219.221,172.16.1.109,1.0,1612991613.0,0.0
38568,172.16.1.109,172.16.1.250,1.0,1612991613.0,100.0
38569,172.16.1.109,52.44.104.29,1.0,1612991613.0,100.0
38570,172.16.1.250,172.16.1.109,1.0,1612991613.0,100.0
38571,52.44.104.29,172.16.1.109,1.0,1612991613.0,100.0
38572,172.16.1.168,172.16.1.176,1.0,1612991615.0,100.0
38573,172.16.1.176,172.16.1.168,1.0,1612991615.0,100.0
38574,172.16.1.196,172.16.1.96,1.0,1612991615.0,100.0
38575,172.16.1.96,172.16.1.196,1.0,1612991615.0,100.0
38576,194.147.140.42,172.16.1.96,1.0,1612991615.0,0.0
38577,172.16.1.187,172.16.1.205,1.0,1612991616.0,100.0
38578,172.16.1.196,172.16.1.52,2.0,1612991616.0,100.0
38579,172.16.1.205,172.16.1.187,1.0,1612991616.0,100.0
38580,172.16.1.52,172.16.1.196,2.0,1612991616.0,100.0
38581,178.168.81.216,172.16.1.52,1.0,1612991616.0,0.0
38582,192.241.209.208,172.16.1.52,1.0,1612991616.0,0.0
38583,194.147.140.66,172.16.1.52,1.0,1612991616.0,0.0
38584,10.3.252.33,172.16.1.196,2.0,1612991617.0,0.0
38585,172.16.1.10,172.16.1.173,2.0,1612991617.0,100.0
38586,172.16.1.173,172.16.1.10,1.0,1612991617.0,100.0
38587,172.16.1.196,172.16.1.52,1.0,1612991617.0,100.0
38588,172.16.1.196,172.16.1.96,1.0,1612991617.0,100.0
38589,172.16.1.52,172.16.1.196,1.0,1612991617.0,100.0
38590,172.16.1.96,172.16.1.196,1.0,1612991617.0,100.0
38591,52.46.147.133,172.16.1.10,1.0,1612991617.0,100.0
38592,52.46.155.31,172.16.1.10,1.0,1612991617.0,100.0
38593,172.16.1.144,172.16.1.173,2.0,1612991620.0,100.0
38594,172.16.1.162,172.16.1.173,2.0,1612991620.0,100.0
38595,172.16.1.173,172.16.1.144,2.0,1612991620.0,100.0
38596,172.16.1.173,172.16.1.162,2.0,1612991620.0,100.0
38597,172.16.1.173,172.16.1.198,3.0,1612991620.0,100.0
38598,172.16.1.173,172.16.1.214,2.0,1612991620.0,100.0
38599,172.16.1.173,52.46.138.78,1.0,1612991620.0,100.0
38600,172.16.1.173,52.46.147.133,1.0,1612991620.0,100.0
38601,172.16.1.173,54.239.25.71,1.0,1612991620.0,100.0
38602,172.16.1.173,54.239.27.146,1.0,1612991620.0,100.0
38603,172.16.1.198,172.16.1.173,3.0,1612991620.0,100.0
38604,172.16.1.214,172.16.1.173,2.0,1612991620.0,100.0
38605,194.147.140.80,172.16.1.173,1.0,1612991620.0,0.0
38606,52.46.138.78,172.16.1.173,1.0,1612991620.0,100.0
38607,52.46.147.133,172.16.1.173,1.0,1612991620.0,100.0
38608,54.239.25.71,172.16.1.173,1.0,1612991620.0,100.0
38609,54.239.27.146,172.16.1.173,1.0,1612991620.0,100.0
38610,89.248.160.178,172.16.1.173,1.0,1612991620.0,0.0
38611,172.16.1.162,172.16.1.168,1.0,1612991621.0,100.0
38612,172.16.1.168,172.16.1.162,1.0,1612991621.0,100.0
38613,13.72.67.143,172.16.1.109,1.0,1612991624.0,100.0
38614,172.16.1.109,13.72.67.143,1.0,1612991624.0,100.0
38615,172.16.1.109,172.16.1.250,2.0,1612991624.0,100.0
38616,172.16.1.109,52.44.104.29,1.0,1612991624.0,100.0
38617,172.16.1.250,172.16.1.109,2.0,1612991624.0,100.0
38618,194.147.140.109,172.16.1.109,1.0,1612991624.0,0.0
38619,52.44.104.29,172.16.1.109,1.0,1612991624.0,100.0
38620,172.16.1.10,172.16.1.173,1.0,1612991625.0,100.0
38621,172.16.1.10,35.168.5.6,1.0,1612991625.0,100.0
38622,192.241.223.68,172.16.1.10,1.0,1612991625.0,100.0
38623,35.168.5.6,172.16.1.10,1.0,1612991625.0,100.0
38624,172.16.1.140,172.16.1.178,1.0,1612991626.0,100.0
38625,172.16.1.178,172.16.1.140,1.0,1612991626.0,100.0
38626,172.16.1.176,172.16.1.187,1.0,1612991627.0,100.0
38627,172.16.1.187,172.16.1.176,1.0,1612991627.0,100.0
38628,172.16.1.173,172.16.1.162,1.0,1612991628.0,100.0
38629,172.16.1.178,172.16.1.224,1.0,1612991629.0,100.0
38630,172.16.1.224,172.16.1.178,1.0,1612991629.0,100.0
38631,194.147.140.109,172.16.1.96,1.0,1612991629.0,0.0
38632,10.3.252.33,172.16.1.196,3.0,1612991631.0,0.0
38633,140.82.114.3,172.16.1.10,1.0,1612991631.0,100.0
38634,172.16.1.10,52.46.147.133,1.0,1612991631.0,100.0
38635,172.16.1.10,52.46.155.31,1.0,1612991631.0,100.0
38636,172.16.1.140,172.16.1.178,2.0,1612991631.0,100.0
38637,172.16.1.162,172.16.1.168,1.0,1612991631.0,100.0
38638,172.16.1.168,172.16.1.162,1.0,1612991631.0,100.0
38639,172.16.1.173,172.16.1.162,1.0,1612991631.0,100.0
38640,172.16.1.173,172.16.1.214,1.0,1612991631.0,100.0
38641,172.16.1.176,172.16.1.178,1.0,1612991631.0,100.0
38642,172.16.1.178,172.16.1.140,2.0,1612991631.0,100.0
38643,172.16.1.178,172.16.1.176,1.0,1612991631.0,100.0
38644,172.16.1.178,172.16.1.224,2.0,1612991631.0,100.0
38645,172.16.1.196,172.16.1.52,1.0,1612991631.0,100.0
38646,172.16.1.196,172.16.1.96,1.0,1612991631.0,100.0
38647,172.16.1.214,172.16.1.173,1.0,1612991631.0,100.0
38648,172.16.1.224,172.16.1.178,2.0,1612991631.0,100.0
38649,172.16.1.250,172.16.1.36,2.0,1612991631.0,100.0
38650,172.16.1.36,172.16.1.250,2.0,1612991631.0,100.0
38651,172.16.1.52,172.16.1.196,1.0,1612991631.0,100.0
38652,172.16.1.96,172.16.1.196,1.0,1612991631.0,100.0
38653,194.147.140.45,172.16.1.10,1.0,1612991631.0,100.0
38654,172.16.1.144,172.16.1.173,2.0,1612991633.0,100.0
38655,172.16.1.173,172.16.1.144,2.0,1612991633.0,100.0
38656,172.16.1.162,172.16.1.168,2.0,1612991634.0,100.0
38657,172.16.1.162,172.16.1.173,2.0,1612991634.0,100.0
38658,172.16.1.168,172.16.1.162,2.0,1612991634.0,100.0
38659,172.16.1.168,172.16.1.238,1.0,1612991634.0,100.0
38660,172.16.1.173,172.16.1.162,3.0,1612991634.0,100.0
38661,172.16.1.238,172.16.1.168,1.0,1612991634.0,100.0
38662,172.16.1.187,172.16.1.205,1.0,1612991635.0,100.0
38663,172.16.1.205,172.16.1.187,1.0,1612991635.0,100.0
38664,172.16.1.10,172.16.1.241,1.0,1612991637.0,100.0
38665,172.16.1.10,172.16.1.245,1.0,1612991637.0,100.0
38666,172.16.1.10,172.16.1.250,1.0,1612991637.0,100.0
38667,172.16.1.10,34.205.216.173,1.0,1612991637.0,100.0
38668,172.16.1.10,35.168.5.6,1.0,1612991637.0,100.0
38669,172.16.1.109,172.16.1.250,4.0,1612991637.0,100.0
38670,172.16.1.250,172.16.1.10,2.0,1612991637.0,100.0
38671,172.16.1.250,172.16.1.109,4.0,1612991637.0,100.0
38672,172.16.1.250,172.16.1.36,4.0,1612991637.0,100.0
38673,172.16.1.250,34.205.216.173,1.0,1612991637.0,100.0
38674,172.16.1.250,35.168.5.6,1.0,1612991637.0,100.0
38675,172.16.1.36,172.16.1.250,4.0,1612991637.0,100.0
38676,34.205.216.173,172.16.1.10,1.0,1612991637.0,100.0
38677,34.205.216.173,172.16.1.250,1.0,1612991637.0,100.0
38678,35.168.5.6,172.16.1.10,1.0,1612991637.0,100.0
38679,35.168.5.6,172.16.1.250,1.0,1612991637.0,100.0
38680,81.16.47.5,172.16.1.10,1.0,1612991637.0,100.0
38681,162.142.125.20,172.16.1.10,1.0,1612991639.0,100.0
38682,172.16.1.10,172.16.1.173,1.0,1612991639.0,100.0
38683,172.16.1.173,172.16.1.198,1.0,1612991641.0,100.0
38684,194.147.140.102,172.16.1.36,1.0,1612991641.0,0.0
38685,194.147.140.70,172.16.1.36,1.0,1612991641.0,0.0
38686,172.16.1.109,172.16.1.250,2.0,1612991642.0,100.0
38687,172.16.1.109,52.44.104.29,1.0,1612991642.0,100.0
38688,172.16.1.250,172.16.1.109,2.0,1612991642.0,100.0
38689,52.44.104.29,172.16.1.109,1.0,1612991642.0,100.0
38690,172.16.1.168,172.16.1.238,1.0,1612991645.0,100.0
38691,172.16.1.178,172.16.1.224,1.0,1612991645.0,100.0
38692,172.16.1.196,172.16.1.96,4.0,1612991645.0,100.0
38693,172.16.1.224,172.16.1.178,1.0,1612991645.0,100.0
38694,172.16.1.238,172.16.1.168,1.0,1612991645.0,100.0
38695,172.16.1.96,172.16.1.196,4.0,1612991645.0,100.0
38696,84.38.185.109,172.16.1.96,1.0,1612991645.0,0.0
38697,172.16.1.140,172.16.1.178,1.0,1612991646.0,100.0
38698,172.16.1.173,172.16.1.198,1.0,1612991646.0,100.0
38699,172.16.1.178,172.16.1.140,1.0,1612991646.0,100.0
38700,172.16.1.10,172.16.1.173,1.0,1612991647.0,100.0
38701,198.211.103.209,172.16.1.10,1.0,1612991647.0,100.0
38702,172.16.1.144,172.16.1.173,1.0,1612991649.0,100.0
38703,172.16.1.157,172.16.1.168,1.0,1612991649.0,100.0
38704,172.16.1.168,172.16.1.157,1.0,1612991649.0,100.0
38705,172.16.1.173,172.16.1.144,1.0,1612991649.0,100.0
38706,140.82.114.3,172.16.1.252,1.0,1612991650.0,100.0
38707,172.16.1.252,140.82.114.3,1.0,1612991650.0,100.0
38708,10.3.252.33,172.16.1.196,1.0,1612991652.0,0.0
38709,10.3.252.33,172.16.1.241,9.0,1612991654.0,0.0
38710,172.16.1.162,172.16.1.168,6.0,1612991654.0,100.0
38711,172.16.1.168,172.16.1.162,7.0,1612991654.0,100.0
38712,172.16.1.241,206.75.147.25,1.0,1612991654.0,100.0
38713,172.16.1.241,34.205.216.173,1.0,1612991654.0,100.0
38714,172.16.1.241,94.247.111.10,1.0,1612991654.0,100.0
38715,206.75.147.25,172.16.1.241,1.0,1612991654.0,100.0
38716,34.205.216.173,172.16.1.241,1.0,1612991654.0,100.0
38717,94.247.111.10,172.16.1.241,1.0,1612991654.0,100.0
38718,172.16.1.10,172.16.1.241,1.0,1612991656.0,100.0
38719,172.16.1.10,172.16.1.250,1.0,1612991656.0,100.0
38720,172.16.1.10,34.205.216.173,1.0,1612991656.0,100.0
38721,172.16.1.10,52.46.138.78,1.0,1612991656.0,100.0
38722,172.16.1.10,54.239.25.71,1.0,1612991656.0,100.0
38723,172.16.1.10,94.247.111.10,1.0,1612991656.0,100.0
38724,172.16.1.173,172.16.1.10,2.0,1612991656.0,100.0
38725,172.16.1.241,172.16.1.10,1.0,1612991656.0,100.0
38726,172.16.1.250,172.16.1.10,1.0,1612991656.0,100.0
38727,34.205.216.173,172.16.1.10,1.0,1612991656.0,100.0
38728,77.247.108.42,172.16.1.10,1.0,1612991656.0,100.0
38729,94.247.111.10,172.16.1.10,1.0,1612991656.0,100.0
38730,172.16.1.173,172.16.1.198,1.0,1612991657.0,100.0
38731,172.16.1.198,172.16.1.173,1.0,1612991657.0,100.0
38732,138.201.252.87,172.16.1.109,1.0,1612991658.0,0.0
38733,172.16.1.109,172.16.1.250,1.0,1612991658.0,100.0
38734,172.16.1.250,172.16.1.109,1.0,1612991658.0,100.0
38735,172.16.1.10,172.16.1.241,1.0,1612991659.0,100.0
38736,172.16.1.176,172.16.1.178,1.0,1612991659.0,100.0
38737,172.16.1.178,172.16.1.176,1.0,1612991659.0,100.0
38738,172.16.1.241,172.16.1.10,1.0,1612991659.0,100.0
38739,10.3.252.33,172.16.1.196,2.0,1612991660.0,0.0
38740,102.165.30.25,172.16.1.52,1.0,1612991660.0,0.0
38741,172.16.1.10,172.16.1.173,1.0,1612991660.0,100.0
38742,172.16.1.173,172.16.1.10,1.0,1612991660.0,100.0
38743,172.16.1.196,172.16.1.52,5.0,1612991660.0,100.0
38744,172.16.1.52,172.16.1.196,5.0,1612991660.0,100.0
38745,209.17.96.98,172.16.1.52,1.0,1612991660.0,0.0
38746,172.16.1.252,198.211.103.209,1.0,1612991661.0,100.0
38747,198.211.103.209,172.16.1.252,1.0,1612991661.0,100.0
38748,73.173.72.192,172.16.1.36,1.0,1612991661.0,0.0
38749,172.16.1.148,172.16.1.187,2.0,1612991663.0,100.0
38750,172.16.1.176,172.16.1.187,1.0,1612991663.0,100.0
38751,172.16.1.187,172.16.1.148,2.0,1612991663.0,100.0
38752,172.16.1.187,172.16.1.176,1.0,1612991663.0,100.0
38753,172.16.1.187,172.16.1.205,2.0,1612991663.0,100.0
38754,172.16.1.205,172.16.1.187,2.0,1612991663.0,100.0
38755,172.16.1.10,172.16.1.252,1.0,1612991665.0,100.0
38756,172.16.1.157,172.16.1.168,2.0,1612991665.0,100.0
38757,172.16.1.162,172.16.1.168,11.0,1612991665.0,100.0
38758,172.16.1.168,172.16.1.157,2.0,1612991665.0,100.0
38759,172.16.1.168,172.16.1.162,11.0,1612991665.0,100.0
38760,172.16.1.168,172.16.1.176,1.0,1612991665.0,100.0
38761,172.16.1.168,172.16.1.238,2.0,1612991665.0,100.0
38762,172.16.1.176,172.16.1.168,1.0,1612991665.0,100.0
38763,172.16.1.238,172.16.1.168,2.0,1612991665.0,100.0
38764,54.239.27.146,172.16.1.10,1.0,1612991665.0,100.0
38765,172.16.1.140,172.16.1.178,1.0,1612991666.0,100.0
38766,172.16.1.178,172.16.1.140,1.0,1612991666.0,100.0
38767,172.16.1.173,172.16.1.214,1.0,1612991667.0,100.0
38768,172.16.1.214,172.16.1.173,1.0,1612991667.0,100.0
38769,172.16.1.173,172.16.1.214,1.0,1612991670.0,100.0
38770,172.16.1.214,172.16.1.173,1.0,1612991670.0,100.0
38771,172.16.1.250,172.16.1.36,1.0,1612991670.0,100.0
38772,172.16.1.36,172.16.1.250,1.0,1612991670.0,100.0
38773,172.16.1.148,172.16.1.187,1.0,1612991671.0,100.0
38774,172.16.1.187,172.16.1.148,1.0,1612991671.0,100.0
38775,172.16.1.10,172.16.1.173,1.0,1612991672.0,100.0
38776,172.16.1.144,172.16.1.173,1.0,1612991672.0,100.0
38777,172.16.1.173,172.16.1.144,1.0,1612991672.0,100.0
38778,194.147.140.152,172.16.1.10,1.0,1612991672.0,100.0
38779,10.3.252.33,172.16.1.196,2.0,1612991673.0,0.0
38780,172.16.1.196,172.16.1.52,1.0,1612991673.0,100.0
38781,172.16.1.52,172.16.1.196,1.0,1612991673.0,100.0
38782,172.16.1.168,172.16.1.176,1.0,1612991675.0,100.0
38783,172.16.1.176,172.16.1.168,1.0,1612991675.0,100.0
38784,172.16.1.196,172.16.1.96,2.0,1612991676.0,100.0
38785,172.16.1.96,172.16.1.196,2.0,1612991676.0,100.0
38786,209.17.97.58,172.16.1.96,1.0,1612991676.0,0.0
38787,172.16.1.109,172.16.1.250,1.0,1612991678.0,100.0
38788,172.16.1.250,172.16.1.109,1.0,1612991678.0,100.0
38789,172.16.1.168,172.16.1.162,1.0,1612991679.0,100.0
38790,104.206.128.66,172.16.1.173,1.0,1612991680.0,0.0
38791,172.16.1.144,172.16.1.173,2.0,1612991680.0,100.0
38792,172.16.1.162,172.16.1.173,2.0,1612991680.0,100.0
38793,172.16.1.173,172.16.1.144,2.0,1612991680.0,100.0
38794,172.16.1.173,172.16.1.162,2.0,1612991680.0,100.0
38795,172.16.1.173,172.16.1.198,3.0,1612991680.0,100.0
38796,172.16.1.173,172.16.1.214,2.0,1612991680.0,100.0
38797,172.16.1.173,52.46.138.78,1.0,1612991680.0,100.0
38798,172.16.1.173,52.46.140.4,1.0,1612991680.0,100.0
38799,172.16.1.173,52.46.154.140,1.0,1612991680.0,100.0
38800,172.16.1.173,52.46.155.56,1.0,1612991680.0,100.0
38801,172.16.1.198,172.16.1.173,3.0,1612991680.0,100.0
38802,172.16.1.214,172.16.1.173,2.0,1612991680.0,100.0
38803,192.241.132.40,172.16.1.173,1.0,1612991680.0,0.0
38804,194.147.140.104,172.16.1.173,1.0,1612991680.0,0.0
38805,194.147.140.152,172.16.1.173,1.0,1612991680.0,0.0
38806,194.147.140.66,172.16.1.173,1.0,1612991680.0,0.0
38807,52.46.138.78,172.16.1.173,1.0,1612991680.0,100.0
38808,52.46.140.4,172.16.1.173,1.0,1612991680.0,100.0
38809,52.46.154.140,172.16.1.173,1.0,1612991680.0,100.0
38810,52.46.155.56,172.16.1.173,1.0,1612991680.0,100.0
38811,74.120.14.18,172.16.1.173,1.0,1612991680.0,0.0
38812,89.248.165.51,172.16.1.173,1.0,1612991680.0,0.0
38813,172.16.1.10,198.211.103.209,1.0,1612991682.0,100.0
38814,172.16.1.10,206.75.147.25,1.0,1612991682.0,100.0
38815,172.16.1.10,34.205.216.173,1.0,1612991682.0,100.0
38816,172.16.1.10,81.16.47.5,1.0,1612991682.0,100.0
38817,172.16.1.241,172.16.1.10,1.0,1612991682.0,100.0
38818,206.75.147.25,172.16.1.10,1.0,1612991682.0,100.0
38819,54.239.25.71,172.16.1.10,1.0,1612991682.0,100.0
38820,54.239.27.146,172.16.1.10,1.0,1612991682.0,100.0
38821,13.72.67.143,172.16.1.36,1.0,1612991683.0,100.0
38822,172.16.1.10,172.16.1.173,1.0,1612991683.0,100.0
38823,172.16.1.10,172.16.1.250,1.0,1612991683.0,100.0
38824,172.16.1.10,172.16.1.252,1.0,1612991683.0,100.0
38825,172.16.1.250,172.16.1.36,2.0,1612991683.0,100.0
38826,172.16.1.36,13.72.67.143,1.0,1612991683.0,100.0
38827,172.16.1.36,172.16.1.250,2.0,1612991683.0,100.0
38828,172.16.1.36,52.44.104.29,1.0,1612991683.0,100.0
38829,52.44.104.29,172.16.1.36,1.0,1612991683.0,100.0
38830,52.46.138.78,172.16.1.10,1.0,1612991683.0,100.0
38831,172.16.1.187,172.16.1.205,2.0,1612991684.0,100.0
38832,172.16.1.205,172.16.1.187,2.0,1612991684.0,100.0
38833,104.143.83.242,172.16.1.10,1.0,1612991685.0,100.0
38834,172.16.1.10,172.16.1.250,1.0,1612991685.0,100.0
38835,69.164.213.136,172.16.1.10,1.0,1612991685.0,100.0
38836,10.3.252.33,172.16.1.196,2.0,1612991686.0,0.0
38837,172.16.1.176,172.16.1.187,1.0,1612991686.0,100.0
38838,172.16.1.187,172.16.1.176,1.0,1612991686.0,100.0
38839,172.16.1.196,172.16.1.52,2.0,1612991686.0,100.0
38840,172.16.1.196,172.16.1.96,1.0,1612991686.0,100.0
38841,172.16.1.52,172.16.1.196,2.0,1612991686.0,100.0
38842,172.16.1.96,172.16.1.196,1.0,1612991686.0,100.0
38843,172.16.1.196,172.16.1.52,1.0,1612991688.0,100.0
38844,172.16.1.52,172.16.1.196,1.0,1612991688.0,100.0
38845,194.147.140.80,172.16.1.52,1.0,1612991688.0,0.0
38846,172.16.1.162,172.16.1.168,1.0,1612991690.0,100.0
38847,172.16.1.168,172.16.1.162,1.0,1612991690.0,100.0
38848,172.16.1.196,172.16.1.96,1.0,1612991690.0,100.0
38849,172.16.1.96,172.16.1.196,1.0,1612991690.0,100.0
38850,178.33.55.229,172.16.1.96,1.0,1612991690.0,0.0
38851,51.36.237.149,172.16.1.96,1.0,1612991690.0,0.0
38852,172.16.1.140,172.16.1.178,2.0,1612991691.0,100.0
38853,172.16.1.168,172.16.1.238,1.0,1612991691.0,100.0
38854,172.16.1.176,172.16.1.178,1.0,1612991691.0,100.0
38855,172.16.1.178,172.16.1.140,2.0,1612991691.0,100.0
38856,172.16.1.178,172.16.1.176,1.0,1612991691.0,100.0
38857,172.16.1.178,172.16.1.224,2.0,1612991691.0,100.0
38858,172.16.1.224,172.16.1.178,2.0,1612991691.0,100.0
38859,172.16.1.238,172.16.1.168,1.0,1612991691.0,100.0
38860,51.159.67.148,172.16.1.52,1.0,1612991692.0,0.0
38861,93.174.89.34,172.16.1.52,1.0,1612991692.0,0.0
38862,172.16.1.245,81.16.47.5,1.0,1612991693.0,100.0
38863,81.16.47.5,172.16.1.245,1.0,1612991693.0,100.0
38864,194.147.140.75,172.16.1.109,1.0,1612991694.0,0.0
38865,172.16.1.178,172.16.1.224,1.0,1612991695.0,100.0
38866,172.16.1.224,172.16.1.178,1.0,1612991695.0,100.0
38867,172.16.1.109,172.16.1.250,2.0,1612991696.0,100.0
38868,172.16.1.157,172.16.1.168,2.0,1612991696.0,100.0
38869,172.16.1.168,172.16.1.157,2.0,1612991696.0,100.0
38870,172.16.1.250,172.16.1.109,2.0,1612991696.0,100.0
38871,194.147.140.18,172.16.1.109,1.0,1612991696.0,0.0
38872,209.17.96.2,172.16.1.109,1.0,1612991696.0,0.0
38873,45.155.205.58,172.16.1.109,1.0,1612991696.0,0.0
38874,94.232.46.203,172.16.1.109,1.0,1612991696.0,0.0
38875,172.16.1.109,172.16.1.250,5.0,1612991697.0,100.0
38876,172.16.1.250,172.16.1.109,5.0,1612991697.0,100.0
38877,172.16.1.250,172.16.1.36,5.0,1612991697.0,100.0
38878,172.16.1.250,34.205.216.173,1.0,1612991697.0,100.0
38879,172.16.1.250,35.168.5.6,1.0,1612991697.0,100.0
38880,172.16.1.250,69.164.213.136,1.0,1612991697.0,100.0
38881,172.16.1.36,172.16.1.250,5.0,1612991697.0,100.0
38882,34.205.216.173,172.16.1.250,1.0,1612991697.0,100.0
38883,35.168.5.6,172.16.1.250,1.0,1612991697.0,100.0
38884,69.164.213.136,172.16.1.250,1.0,1612991697.0,100.0
38885,172.16.1.10,172.16.1.173,1.0,1612991698.0,100.0
38886,172.16.1.10,172.16.1.241,1.0,1612991698.0,100.0
38887,172.16.1.173,172.16.1.198,1.0,1612991698.0,100.0
38888,172.16.1.198,172.16.1.173,1.0,1612991698.0,100.0
38889,172.16.1.241,172.16.1.10,1.0,1612991698.0,100.0
38890,172.16.1.252,172.16.1.10,1.0,1612991698.0,100.0
38891,10.3.252.33,172.16.1.196,1.0,1612991699.0,0.0
38892,172.16.1.187,172.16.1.205,1.0,1612991699.0,100.0
38893,172.16.1.196,172.16.1.96,2.0,1612991699.0,100.0
38894,172.16.1.205,172.16.1.187,1.0,1612991699.0,100.0
38895,172.16.1.96,172.16.1.196,2.0,1612991699.0,100.0
38896,172.16.1.162,172.16.1.168,1.0,1612991703.0,100.0
38897,172.16.1.168,172.16.1.162,1.0,1612991703.0,100.0
38898,140.82.112.4,172.16.1.10,1.0,1612991704.0,100.0
38899,172.16.1.10,172.16.1.173,1.0,1612991704.0,100.0
38900,172.16.1.10,172.16.1.252,1.0,1612991704.0,100.0
38901,172.16.1.173,172.16.1.10,1.0,1612991704.0,100.0
38902,172.16.1.173,172.16.1.198,1.0,1612991704.0,100.0
38903,34.205.216.173,172.16.1.10,1.0,1612991704.0,100.0
38904,172.16.1.181,10.3.252.20,2.0,1612991705.0,100.0
38905,172.16.1.10,172.16.1.173,2.0,1612991706.0,100.0
38906,172.16.1.162,172.16.1.168,1.0,1612991706.0,100.0
38907,172.16.1.168,172.16.1.162,2.0,1612991706.0,100.0
38908,172.16.1.173,172.16.1.162,1.0,1612991706.0,100.0
38909,194.147.140.80,172.16.1.10,1.0,1612991706.0,100.0
38910,52.46.140.4,172.16.1.10,1.0,1612991706.0,100.0
38911,52.46.159.128,172.16.1.10,1.0,1612991706.0,100.0
38912,10.3.252.20,172.16.1.181,1.0,1612991707.0,100.0
38913,172.16.1.181,10.3.252.33,1.0,1612991707.0,100.0
38914,172.16.1.173,172.16.1.214,2.0,1612991708.0,100.0
38915,172.16.1.214,172.16.1.173,2.0,1612991708.0,100.0
38916,10.3.252.33,172.16.1.196,2.0,1612991709.0,0.0
38917,172.16.1.144,172.16.1.173,1.0,1612991709.0,100.0
38918,172.16.1.173,172.16.1.144,1.0,1612991709.0,100.0
38919,172.16.1.196,172.16.1.96,1.0,1612991709.0,100.0
38920,172.16.1.96,172.16.1.196,1.0,1612991709.0,100.0
38921,140.82.112.4,172.16.1.252,1.0,1612991710.0,100.0
38922,172.16.1.140,172.16.1.178,2.0,1612991710.0,100.0
38923,172.16.1.148,172.16.1.187,1.0,1612991710.0,100.0
38924,172.16.1.178,172.16.1.140,2.0,1612991710.0,100.0
